Sigma54_activat	880	6787	3	0.0008352579344763378	0.0015805130287547197	3.525626900533251e-05
GDP_Man_Dehyd	1879	6772	76	0.0017823892358859422	0.0015770204395633052	0.0006786831783526508
HTH_3	3878	6760	555	0.0036775999180859416	0.0015742263682101737	0.004900621391741219
Acetyltransf_7	1291	6750	29	0.00122491855998119	0.0015718979754158976	0.0002644220175399938
DNA_gyraseA_C	138	6718	8	0.00013178303392986487	0.0015644471184742136	7.932660526199815e-05
MCPsignal	1742	6658	0	0.0016525023607176581	0.001550476761708556	8.814067251333128e-06
Acyl-CoA_dh_1	1477	6643	0	0.0014012613248082036	0.0015469841725171416	8.814067251333128e-06
Peripla_BP_3	2616	6630	0	0.002481123739528463	0.0015439572618845825	8.814067251333128e-06
ABC_membrane	1465	6578	3	0.0013898843722387189	0.001531849619354346	3.525626900533251e-05
HlyD_D23	2104	6457	0	0.001995707096563781	0.0015036760665436033	8.814067251333128e-06
HlyD_3	2428	6456	0	0.002302884815939869	0.0015034432272641757	8.814067251333128e-06
ECH_1	1167	6430	0	0.0011073567167631812	0.0014973894059990575	8.814067251333128e-06
Fer4	547	6359	6	0.0005195475006731364	0.0014808578171596962	6.16984707593319e-05
Lactamase_B	1214	6349	35	0.0011519164476603296	0.0014785294243654199	0.0003173064210479926
EAL	1806	6315	0	0.0017131794410882434	0.0014706128888648806	8.814067251333128e-06
DDE_Tnp_1	7510	6313	9	0.0071210242291166554	0.0014701472103060254	8.814067251333127e-05
tRNA-synt_1g	195	6238	7	0.00018582355863491738	0.0014526842643489534	7.051253801066502e-05
HAD_2	664	6169	4	0.0006304727882256126	0.0014366183540684473	4.4070336256665636e-05
Methyltransf_12	1273	6126	21	0.001207853131126963	0.0014266062650530593	0.00019390947952932882
ECH_2	1107	6070	0	0.0010504719539157575	0.0014135672654051125	8.814067251333128e-06
SBP_bac_8	3032	6058	0	0.0028755247619372676	0.0014107731940519808	8.814067251333128e-06
TPR_8	1367	5987	4	0.00129697259292126	0.0013942416052126194	4.4070336256665636e-05
Acyl-CoA_dh_M	1383	5952	0	0.0013121418630139064	0.0013860922304326526	8.814067251333128e-06
SBP_bac_5	2392	5887	0	0.002268753958231415	0.001370957677269857	8.814067251333128e-06
LacI	2395	5855	0	0.002271598196373786	0.001363506820328173	8.814067251333128e-06
Amidohydro_1	1401	5831	3	0.0013292072918681336	0.00135791867762191	3.525626900533251e-05
PAS	2492	5790	0	0.0023635618963104544	0.0013483722671653773	8.814067251333128e-06
PAS_4	3073	5750	1	0.0029143960165496736	0.0013390586959882724	1.7628134502666256e-05
tRNA-synt_1	132	5747	1	0.0001260945576451225	0.0013383601781499896	1.7628134502666256e-05
PALP	724	5746	4	0.0006873575510730363	0.0013381273388705618	4.4070336256665636e-05
ADH_N	2276	5690	5	0.002158776750059729	0.001325088339222615	5.288440350799877e-05
ACR_tran	1425	5673	0	0.001351961197007103	0.0013211300714723452	8.814067251333128e-06
PfkB	821	5656	3	0.0007793212510097046	0.0013171718037220757	3.525626900533251e-05
Peptidase_M20	994	5607	1	0.0009433389838864429	0.0013057626790301219	1.7628134502666256e-05
Sigma70_r4_2	1501	5569	20	0.0014240152299471731	0.0012969147864118722	0.00018509541227799568
AAA_5	1104	5565	94	0.0010476277157733863	0.0012959834292941618	0.0008373363888766471
Acyl-CoA_dh_N	1398	5554	0	0.0013263630537257624	0.0012934221972204579	8.814067251333128e-06
SIS	858	5499	21	0.0008144001880989491	0.0012806160368519384	0.00019390947952932882
GATase	225	5482	11	0.00021426594005862922	0.001276657769101669	0.00010576880701599753
Pyr_redox_3	1652	5463	3	0.0015671752164465227	0.001272233822792544	3.525626900533251e-05
Glyco_tranf_2_3	1330	5413	8	0.0012618936558320155	0.0012605918588211628	7.932660526199815e-05
Pribosyltran	300	5366	33	0.00028537189361790887	0.0012496484126880642	0.00029967828654532637
Aminotran_3	1007	5245	16	0.000955664015836718	0.0012214748598773216	0.00014983914327266318
Aldo_ket_red	1068	5244	0	0.001013496858064932	0.001221242020597894	8.814067251333128e-06
Biotin_lipoyl_2	1155	5175	0	0.0010959797641936964	0.001205176110317388	8.814067251333128e-06
TctC	548	5172	0	0.0005204955800539267	0.001204477592479105	8.814067251333128e-06
ResIII	1010	5130	579	0.0009585082539790891	0.0011946983427431447	0.005112159005773214
FCD	3188	5113	0	0.003023425145340569	0.0011907400749928752	8.814067251333128e-06
Sigma54_activ_2	705	5104	0	0.0006693440428380187	0.0011886445214780265	8.814067251333128e-06
MarR	1032	5056	0	0.0009793660003564778	0.0011774682360655006	8.814067251333128e-06
Metallophos	823	5051	252	0.0007812174097712853	0.0011763040396683623	0.002229959014587281
Condensation	1348	5036	0	0.0012789590846862427	0.001172811450476948	8.814067251333128e-06
Sigma70_r4	696	5022	45	0.0006608113284109052	0.0011695517005649613	0.00040544709356132386
Rhodanese	569	4988	9	0.0005404052470505251	0.001161635165064422	8.814067251333127e-05
AhpC-TSA	730	4968	6	0.0006930460273577786	0.0011569783794758695	6.16984707593319e-05
oligo_HPY	2858	4948	0	0.002710558949679739	0.001152321593887317	8.814067251333128e-06
Biotin_lipoyl	661	4945	0	0.0006276285500832414	0.001151623076049034	8.814067251333128e-06
MMPL	620	4884	0	0.0005887572954708352	0.001137419880003949	8.814067251333128e-06
Aminotran_5	532	4793	2	0.0005053263099612804	0.0011162315055760351	2.6442201753999383e-05
CbiA	6689	4758	36	0.0063426510574877415	0.0011080821307960682	0.0003261204882993257
Acetyltransf_3	933	4751	4	0.0008855061416582288	0.0011064522558400748	4.4070336256665636e-05
Molybdopterin	636	4742	0	0.0006039265655634815	0.001104356702325226	8.814067251333128e-06
Mur_ligase_M	66	4738	0	6.352131851295645e-05	0.0011034253452075157	8.814067251333128e-06
Glyco_transf_4	1022	4729	0	0.0009698852065485739	0.001101329791692667	8.814067251333128e-06
RmlD_sub_bind	1270	4729	46	0.001205008892984592	0.001101329791692667	0.000414261160812657
Redoxin	696	4700	7	0.0006608113284109052	0.001094577452589266	7.051253801066502e-05
AA_kinase	163	4690	0	0.00015548501844962474	0.0010922490597949897	8.814067251333128e-06
PseudoU_synth_2	85	4676	0	8.153482674797395e-05	0.001088989309883003	8.814067251333128e-06
3Beta_HSD	1287	4675	48	0.0012211262424580286	0.0010887564706035754	0.0004318892953153233
PTS_EIIC	420	4657	0	0.0003991414193127562	0.001084565363573878	8.814067251333128e-06
MerR_1	1735	4651	8	0.0016458658050521255	0.0010831683278973122	7.932660526199815e-05
HTH_31	2331	4618	246	0.0022109211160032008	0.0010754846316762007	0.0021770746110792824
Transpeptidase	685	4602	0	0.0006503824552222109	0.0010717592032053586	8.814067251333128e-06
Alpha-amylase	798	4583	0	0.0007575154252515255	0.0010673352568962339	8.814067251333128e-06
MatE	526	4548	0	0.0004996378336765381	0.001059185882116267	8.814067251333128e-06
Hexapep_2	449	4545	0	0.0004266357213556777	0.001058487364277984	8.814067251333128e-06
NTP_transf_3	454	4533	9	0.00043137611825962965	0.0010556932929248525	8.814067251333127e-05
FeoB_N	126	4528	0	0.00012040608136038014	0.0010545290965277144	8.814067251333128e-06
NTP_transferase	538	4522	24	0.0005110147862460228	0.0010531320608511486	0.00022035168128332818
FAD_binding_2	766	4481	1	0.0007271768850662328	0.001043585650394616	1.7628134502666256e-05
Hydrolase_3	322	4471	4	0.0003062296399952975	0.0010412572576003398	4.4070336256665636e-05
LysM	232	4437	137	0.000220902495724162	0.0010333407220998005	0.0012163412806839716
MarR_2	1108	4402	0	0.0010514200332965478	0.0010251913473198337	8.814067251333128e-06
Glyoxalase	1055	4378	0	0.0010011718261146569	0.0010196032046135707	8.814067251333128e-06
HTH_Tnp_1	6375	4361	8	0.006044954131919558	0.001015644936863301	7.932660526199815e-05
AAA_2	368	4335	26	0.0003498412915116557	0.0010095911155981827	0.00023797981578599445
HD	236	4311	23	0.00022469481324732357	0.0010040029728919197	0.00021153761403199507
NAD_binding_10	1340	4250	17	0.0012713744496399195	0.0009897997768468347	0.0001586532105239963
Usp	1222	4246	0	0.0011595010827066528	0.000988868419729124	8.814067251333128e-06
PLDc_2	1388	4220	55	0.0013168822599178584	0.0009828145984640058	0.0004935877660746552
ketoacyl-synt	735	4212	0	0.0006977864242617306	0.0009809518842285848	8.814067251333128e-06
FecCD	919	4163	0	0.0008722330303271632	0.0009695427595366312	8.814067251333128e-06
TPP_enzyme_C	686	4158	8	0.0006513305346030013	0.000968378563139493	7.932660526199815e-05
Pentapeptide	1740	4143	174	0.0016506062019560773	0.0009648859739480787	0.0015424617689832974
MerR	1304	4134	5	0.0012372435919314653	0.00096279042043323	5.288440350799877e-05
GTP_EFTU_D2	83	4133	0	7.963866798639317e-05	0.0009625575811538024	8.814067251333128e-06
HAMP	927	4098	0	0.0008798176653734864	0.0009544082063738356	8.814067251333128e-06
AAA_19	2244	4093	222	0.0021284382098744363	0.0009532440099766974	0.0019655369970472875
Fer4_7	476	4076	3	0.0004522338646370183	0.0009492857422264278	3.525626900533251e-05
AAA_31	7361	4039	41	0.0069797604013788865	0.0009406706888876057	0.00037019082455599136
PAS_3	1939	4028	0	0.001839273998733366	0.0009381094568139018	8.814067251333128e-06
Ketoacyl-synt_C	714	3960	0	0.0006778767572651323	0.0009222763858128233	8.814067251333128e-06
4HBT	328	3955	0	0.0003119181162800399	0.0009211121894156851	8.814067251333128e-06
E1-E2_ATPase	1639	3948	1	0.0015548501844962475	0.0009194823144596918	1.7628134502666256e-05
CPSase_L_D2	489	3923	0	0.00046455889658729346	0.0009136613324740012	8.814067251333128e-06
CitMHS	650	3912	0	0.0006171996768945471	0.0009111001004002973	8.814067251333128e-06
2-Hacid_dh_C	943	3898	5	0.0008949869354661327	0.0009078403504883105	5.288440350799877e-05
Acyl-CoA_dh_2	1229	3868	0	0.0011661376383721857	0.0009008551721054818	8.814067251333128e-06
Bac_luciferase	1424	3840	0	0.0013510131176263126	0.0008943356722815082	8.814067251333128e-06
Amidohydro_3	1072	3830	0	0.0010172891755880935	0.0008920072794872321	8.814067251333128e-06
TPP_enzyme_N	632	3830	8	0.0006001342480403199	0.0008920072794872321	7.932660526199815e-05
Cupin_2	1722	3813	15	0.0016335407731018503	0.0008880490117369624	0.00014102507602133005
Thiolase_N	700	3811	0	0.0006646036459340668	0.0008875833331781071	8.814067251333128e-06
Transket_pyr	452	3808	2	0.00042947995949804886	0.0008868848153398243	2.6442201753999383e-05
RHS_repeat	1393	3805	0	0.0013216226568218104	0.0008861862975015414	8.814067251333128e-06
M20_dimer	629	3782	0	0.0005972900098979488	0.000880830994074706	8.814067251333128e-06
PDZ_2	357	3744	0	0.0003394124183229613	0.0008719831014564563	8.814067251333128e-06
HTH_21	3982	3739	7	0.0037762001736881424	0.0008708189050593182	7.051253801066502e-05
OmpA	539	3730	5	0.0005119628656268132	0.0008687233515444695	5.288440350799877e-05
SBP_bac_11	745	3728	0	0.0007072672180696345	0.0008682576729856143	8.814067251333128e-06
S4	64	3711	0	6.162515975137567e-05	0.0008642994052353446	8.814067251333128e-06
His_Phos_1	473	3656	8	0.00044938962649464714	0.0008514932448668252	7.932660526199815e-05
HTH_24	1250	3636	5	0.0011860473053687838	0.0008468364592782728	5.288440350799877e-05
LysE	395	3636	0	0.00037543943479299635	0.0008468364592782728	8.814067251333128e-06
UvrD-helicase	1121	3630	27	0.001063745065246823	0.000845439423601707	0.0002467938830373276
tRNA-synt_2b	67	3629	1	6.446939789374685e-05	0.0008452065843222794	1.7628134502666256e-05
Polysacc_synt_2	886	3622	48	0.0008409464107610802	0.0008435767093662859	0.0004318892953153233
UvrD_C	918	3588	21	0.0008712849509463728	0.0008356601738657468	0.00019390947952932882
MlaD	181	3585	0	0.00017255044730385186	0.0008349616560274639	8.814067251333128e-06
NAD_binding_8	652	3549	29	0.0006190958356561278	0.0008265794419680694	0.0002644220175399938
GST_N_3	556	3544	1	0.0005280802151002499	0.0008254152455709312	1.7628134502666256e-05
ADH_zinc_N_2	1080	3532	1	0.0010248738106344167	0.0008226211742177997	1.7628134502666256e-05
ATP-synt_ab	272	3530	0	0.00025882567095577777	0.0008221554956589444	8.814067251333128e-06
GFO_IDH_MocA	1740	3530	0	0.0016506062019560773	0.0008221554956589444	8.814067251333128e-06
MTS	243	3511	16	0.00023133136891285633	0.0008177315493498196	0.00014983914327266318
FtsX	583	3502	0	0.0005536783583815906	0.000815635995834971	8.814067251333128e-06
ABC2_membrane	586	3501	1	0.0005565225965239618	0.0008154031565555433	1.7628134502666256e-05
S6PP	103	3493	0	9.860025560220106e-05	0.0008135404423201223	8.814067251333128e-06
Sulfatase	624	3484	1	0.0005925496129939968	0.0008114448888052738	1.7628134502666256e-05
Cytochrom_C	1167	3480	0	0.0011073567167631812	0.0008105135316875632	8.814067251333128e-06
HTH_8	531	3473	3	0.00050437823058049	0.0008088836567315699	3.525626900533251e-05
FAD_binding_4	553	3460	4	0.0005252359769578787	0.0008058567460990107	4.4070336256665636e-05
Toprim	1101	3455	23	0.0010447834776310151	0.0008046925497018725	0.00021153761403199507
PAS_8	1445	3443	0	0.0013709227846229108	0.000801898478348741	8.814067251333128e-06
Molydop_binding	544	3439	0	0.0005167032625307652	0.0008009671212310306	8.814067251333128e-06
Lactamase_B_2	457	3434	48	0.0004342203564020008	0.0007998029248338925	0.0004318892953153233
AsnC_trans_reg	1057	3428	0	0.0010030679848762377	0.0007984058891573267	8.814067251333128e-06
FAD_binding_3	748	3426	0	0.0007101114562120057	0.0007979402105984714	8.814067251333128e-06
Pentapeptide_2	0	3375	0	9.480793807903948e-07	0.0007860654073476626	8.814067251333128e-06
PD40	191	3367	0	0.0001820312411117558	0.0007842026931122415	8.814067251333128e-06
SpoU_methylase	42	3358	0	4.0767413373986975e-05	0.000782107139597393	8.814067251333128e-06
HTH_AsnC-type	1098	3342	0	0.001041939239488644	0.000778381711126551	8.814067251333128e-06
Peptidase_M23	718	3339	101	0.0006816690747882939	0.000777683193288268	0.000899034859635979
HTH_IclR	1118	3317	4	0.0010609008271044518	0.0007725607291408604	4.4070336256665636e-05
HSP70	127	3304	40	0.00012135416074117054	0.0007695338185083012	0.0003613767573046582
Fer2	949	3290	22	0.0009006754117508751	0.0007662740685963144	0.00020272354678066193
PTS_EIIA_2	238	3261	0	0.00022659097200890437	0.0007595217294929133	8.814067251333128e-06
Cytochrome_CBB3	924	3249	0	0.0008769734272311153	0.0007567276581397818	8.814067251333128e-06
Fimbrial	179	3228	0	0.00017065428854227106	0.0007518380332718017	8.814067251333128e-06
Mur_ligase_C	39	3228	0	3.7923175231615794e-05	0.0007518380332718017	8.814067251333128e-06
TPP_enzyme_M	598	3225	8	0.0005678995490934465	0.0007511395154335188	7.932660526199815e-05
HTH_19	1665	3224	280	0.0015795002483967977	0.0007509066761540911	0.002476752897624609
Peripla_BP_6	1175	3215	6	0.0011149413518095042	0.0007488111226392426	6.16984707593319e-05
Pyr_redox_dim	935	3201	0	0.0008874023004198095	0.0007455513727272557	8.814067251333128e-06
ACT	40	3196	0	3.8871254612406185e-05	0.0007443871763301177	8.814067251333128e-06
Peptidase_M24	497	3194	0	0.00047214353163361664	0.0007439214977712624	8.814067251333128e-06
Na_H_Exchanger	423	3189	0	0.0004019856574551274	0.0007427573013741243	8.814067251333128e-06
Proton_antipo_M	266	3188	0	0.00025313719467103543	0.0007425244620946966	8.814067251333128e-06
TPR_19	465	3187	0	0.000441804991448324	0.000742291622815269	8.814067251333128e-06
TP_methylase	619	3183	0	0.0005878092160900447	0.0007413602656975585	8.814067251333128e-06
IclR	1071	3176	0	0.0010163410962073032	0.0007397303907415652	8.814067251333128e-06
Lyase_1	320	3170	0	0.0003043334812337167	0.0007383333550649994	8.814067251333128e-06
Nitroreductase	352	3158	0	0.00033467202141900936	0.0007355392837118679	8.814067251333128e-06
AIRS_C	153	3122	34	0.00014600422464172081	0.0007271570696524734	0.00030849235379665945
SBP_bac_6	787	3122	0	0.0007470865520628311	0.0007271570696524734	8.814067251333128e-06
Peripla_BP_2	740	3121	0	0.0007025268211656825	0.0007269242303730458	8.814067251333128e-06
Fe-ADH_2	453	3112	0	0.00043042803887883923	0.0007248286768581972	8.814067251333128e-06
AP_endonuc_2	1691	3108	13	0.001604150312297348	0.0007238973197404866	0.0001233969415186638
PTS_IIB	211	3099	0	0.0002009928287275637	0.0007218017662256381	8.814067251333128e-06
Xan_ur_permease	320	3086	0	0.0003043334812337167	0.0007187748555930788	8.814067251333128e-06
ABC2_membrane_3	452	3071	2	0.00042947995949804886	0.0007152822664016645	2.6442201753999383e-05
HTH_DeoR	596	3050	0	0.0005660033903318657	0.0007103926415336844	8.814067251333128e-06
SNARE_assoc	289	3047	0	0.0002749430204292145	0.0007096941236954015	8.814067251333128e-06
Thiolase_C	578	3047	0	0.0005489379614776386	0.0007096941236954015	8.814067251333128e-06
Thioredoxin	445	3029	69	0.0004228434038325161	0.0007055030166657043	0.0006169847075933189
FMN_red	987	3022	0	0.0009367024282209101	0.0007038731417097108	8.814067251333128e-06
Fe-ADH	555	3009	0	0.0005271321357194595	0.0007008462310771517	8.814067251333128e-06
Ubie_methyltran	598	3009	1	0.0005678995490934465	0.0007008462310771517	1.7628134502666256e-05
MreB_Mbl	77	3005	21	7.395019170165079e-05	0.0006999148739594412	0.00019390947952932882
DeoRC	641	2998	0	0.0006086669624674334	0.0006982849990034479	8.814067251333128e-06
ClpB_D2-small	295	2991	5	0.00028063149671395685	0.0006966551240474545	5.288440350799877e-05
Transketolase_C	415	2986	0	0.00039440102240880426	0.0006954909276503164	8.814067251333128e-06
TrkA_C	257	2977	0	0.0002446044802439219	0.0006933953741354678	8.814067251333128e-06
Beta-lactamase	1768	2976	113	0.0016771524246182083	0.0006931625348560401	0.0010048036666519765
GST_N_2	465	2956	0	0.000441804991448324	0.0006885057492674876	8.814067251333128e-06
2-Hacid_dh	626	2937	2	0.0005944457717555775	0.0006840818029583628	2.6442201753999383e-05
HAD	310	2919	0	0.0002948526874258128	0.0006798906959286655	8.814067251333128e-06
ATP-grasp	139	2918	0	0.00013273111331065527	0.0006796578566492378	8.814067251333128e-06
RNase_T	595	2891	106	0.0005650553109510753	0.000673371196104692	0.0009431051958926446
EFG_C	181	2890	0	0.00017255044730385186	0.0006731383568252643	8.814067251333128e-06
CSD	572	2887	4	0.0005432494851928963	0.0006724398389869815	4.4070336256665636e-05
DJ-1_PfpI	781	2884	0	0.0007413980757780888	0.0006717413211486986	8.814067251333128e-06
NAD_binding_1	507	2880	0	0.00048162432544152057	0.0006708099640309881	8.814067251333128e-06
Dala_Dala_lig_C	252	2877	0	0.0002398640833399699	0.0006701114461927052	8.814067251333128e-06
Hydrolase_like	239	2864	0	0.00022753905138969476	0.0006670845355601461	8.814067251333128e-06
NAD_binding_2	872	2857	20	0.0008276732994300147	0.0006654546606041528	0.00018509541227799568
APH	1559	2856	10	0.0014790038340330158	0.0006652218213247252	9.695473976466441e-05
cNMP_binding	829	2845	0	0.0007869058860560277	0.0006626605892510213	8.814067251333128e-06
GST_N	502	2840	0	0.0004768839285375686	0.0006614963928538831	8.814067251333128e-06
HTH_20	1738	2837	2	0.0016487100431944967	0.0006607978750156002	2.6442201753999383e-05
MS_channel	362	2827	1	0.00034415281522691334	0.000658469482221324	1.7628134502666256e-05
T2SSF	1007	2825	0	0.000955664015836718	0.0006580038036624687	8.814067251333128e-06
FGGY_N	489	2823	0	0.00046455889658729346	0.0006575381251036135	8.814067251333128e-06
ROK	555	2814	0	0.0005271321357194595	0.0006554425715887648	8.814067251333128e-06
CoA_transf_3	663	2796	0	0.0006295247088448222	0.0006512514645590676	8.814067251333128e-06
Clp_N	311	2795	2	0.00029580076680660317	0.00065101862527964	2.6442201753999383e-05
FGGY_C	396	2788	0	0.0003763875141737867	0.0006493887503236466	8.814067251333128e-06
Ribonuc_L-PSP	1044	2780	12	0.0009907429529259625	0.0006475260360882256	0.00011458287426733066
Isochorismatase	846	2777	1	0.0008030232355294645	0.0006468275182499427	1.7628134502666256e-05
CN_hydrolase	430	2767	3	0.00040862221312066015	0.0006444991254556665	3.525626900533251e-05
NAD_binding_4	769	2755	47	0.000730021123208604	0.000641705054102535	0.00042307522806399014
UTRA	686	2755	0	0.0006513305346030013	0.000641705054102535	8.814067251333128e-06
tRNA-synt_2	36	2744	4	3.5078937089244606e-05	0.0006391438220288311	4.4070336256665636e-05
POTRA	40	2731	0	3.8871254612406185e-05	0.000636116911396272	8.814067251333128e-06
Acyltransferase	194	2719	3	0.00018487547925412698	0.0006333228400431405	3.525626900533251e-05
dCMP_cyt_deam_1	106	2714	187	0.00010144449374457225	0.0006321586436460023	0.001657044643250628
Fil_haemagg	755	2706	0	0.0007167480118775385	0.0006302959294105814	8.814067251333128e-06
Rieske	1039	2701	2	0.0009860025560220107	0.0006291317330134432	2.6442201753999383e-05
Amidase	565	2699	0	0.0005366129295273635	0.0006286660544545879	8.814067251333128e-06
